state_name,district_name,block_code,block_name
Telangana,Jayashankar Bhupalapally,5669,Ghanapur (Mulug)
Telangana,Jayashankar Bhupalapally,5019,Kataram
Telangana,Jayashankar Bhupalapally,7574,Kothapallygori
Telangana,Jayashankar Bhupalapally,5025,Mahadevpur
Telangana,Jayashankar Bhupalapally,5026,Malhar Rao
Telangana,Jayashankar Bhupalapally,5686,Mogullapalle
Telangana,Jayashankar Bhupalapally,5034,Mutharam (Mahadevpur)
Telangana,Jayashankar Bhupalapally,7210,Palimela
Telangana,Jayashankar Bhupalapally,5699,Regonda
Telangana,Jayashankar Bhupalapally,7252,Tekumatla
Telangana,Jogulamba Gadwal,5206,Alampur
Telangana,Jogulamba Gadwal,7285,Undavelly
Telangana,Jogulamba Gadwal,5219,Dharur
Telangana,Jogulamba Gadwal,5222,Gadwal
Telangana,Jogulamba Gadwal,5224,Ghattu
Telangana,Jogulamba Gadwal,7286,Kaloor Thimmandoddi
Telangana,Jogulamba Gadwal,5205,Ieeja
Telangana,Jogulamba Gadwal,5227,Itikyal
Telangana,Jogulamba Gadwal,5245,Maldakal
Telangana,Jogulamba Gadwal,5246,Manopadu
Telangana,Jogulamba Gadwal,7211,Rajoli
Telangana,Jogulamba Gadwal,5265,Waddepalle
Telangana,Jogulamba Gadwal,7575,Yerravalli
Telangana,Kamareddy,5420,Banswada
Telangana,Kamareddy,5422,Bhiknur
Telangana,Kamareddy,7212,Bibipet
Telangana,Kamareddy,5423,Bichkunda
Telangana,Kamareddy,7249,Pedda Kodapgal
Telangana,Kamareddy,5424,Birkoor
Telangana,Kamareddy,7213,Nasurullabad
Telangana,Kamareddy,5428,Domakonda
Telangana,Kamareddy,7576,Dongli
Telangana,Kamareddy,5429,Gandhari
Telangana,Kamareddy,5431,Jukkal
Telangana,Kamareddy,5432,Kamareddy
Telangana,Kamareddy,5435,Lingampet
Telangana,Kamareddy,5436,Machareddy
Telangana,Kamareddy,7578,Palvancha
Telangana,Kamareddy,5437,Madnur
Telangana,Kamareddy,7577,Mohammadnagar
Telangana,Kamareddy,5440,Nagireddypet
Telangana,Kamareddy,5444,Nizamsagar
Telangana,Kamareddy,5445,Pitlam
Telangana,Kamareddy,7214,Rajampet
Telangana,Kamareddy,7248,Ramareddy
Telangana,Kamareddy,5447,Sadasivanagar
Telangana,Kamareddy,5449,Tadwai
Telangana,Kamareddy,5453,Yellareddy
Telangana,Karimnagar,5000,Chigurumamidi
Telangana,Karimnagar,5001,Choppadandi
Telangana,Karimnagar,7206,Ellandakunta
Telangana,Karimnagar,5008,Gangadhara
Telangana,Karimnagar,7205,Ganneruvaram
Telangana,Karimnagar,5011,Huzurabad
Telangana,Karimnagar,5014,Jammikunta
Telangana,Karimnagar,5018,Karimnagar Rural
Telangana,Karimnagar,7215,Karimnagar Rural I
Telangana,Karimnagar,7204,Kothapally
Telangana,Karimnagar,5029,Manakondur
Telangana,Karimnagar,5040,Ramadugu
Telangana,Karimnagar,5044,Shankarapatnam
Telangana,Karimnagar,5048,Thimmapur (L.M.D.)
Telangana,Karimnagar,5049,Veenavanka
Telangana,Karimnagar,5042,V. Saidapur
Telangana,Khammam,5057,Bonakal
Telangana,Khammam,5061,Chinthakani
Telangana,Khammam,5065,Enkoor
Telangana,Khammam,5069,Kallur
Telangana,Khammam,5070,Kamepally
Telangana,Khammam,5071,Khammam (Rural)
Telangana,Khammam,5073,Konijerla
Telangana,Khammam,5077,Kusumanchi
Telangana,Khammam,5078,Madhira
Telangana,Khammam,5080,Mudigonda
Telangana,Khammam,5082,Nelakondapally
Telangana,Khammam,5084,Penubally
Telangana,Khammam,5072,Khammam (Urban)
Telangana,Khammam,7258,Raghunadhapalem
Telangana,Khammam,5086,Sathupally
Telangana,Khammam,5087,Singareni
Telangana,Khammam,5089,Thallada
Telangana,Khammam,5090,Thirumalayapalem
Telangana,Khammam,5093,Vemsoor
Telangana,Khammam,5096,Wyra
Telangana,Khammam,5098,Yerrupalem
Telangana,Kumuram Bheem Asifabad,4635,Asifabad
Telangana,Kumuram Bheem Asifabad,4637,Bejjur
Telangana,Kumuram Bheem Asifabad,7203,Chintalamanepally
Telangana,Kumuram Bheem Asifabad,4644,Dahegaon
Telangana,Kumuram Bheem Asifabad,4651,Jainoor
Telangana,Kumuram Bheem Asifabad,4655,Kagaznagar
Telangana,Kumuram Bheem Asifabad,7202,Penchicalpet
Telangana,Kumuram Bheem Asifabad,4657,Kerameri
Telangana,Kumuram Bheem Asifabad,4660,Kouthala
Telangana,Kumuram Bheem Asifabad,7201,Lingapur
Telangana,Kumuram Bheem Asifabad,4674,Rebbena
Telangana,Kumuram Bheem Asifabad,4676,Sirpur (T)
Telangana,Kumuram Bheem Asifabad,4677,Sirpur (U)
Telangana,Kumuram Bheem Asifabad,4682,Tiryani
Telangana,Kumuram Bheem Asifabad,4685,Wankidi
Telangana,Mahabubabad,5055,Bayyaram
Telangana,Mahabubabad,7256,Chinnagudur
Telangana,Mahabubabad,7257,Danthalapalle
Telangana,Mahabubabad,5665,Dornakal
Telangana,Mahabubabad,7216,Gangaram
Telangana,Mahabubabad,5066,Garla
Telangana,Mahabubabad,5672,Gudur
Telangana,Mahabubabad,7579,Inugurthy
Telangana,Mahabubabad,5676,Kesamudram
Telangana,Mahabubabad,5679,Kothagudem
Telangana,Mahabubabad,5680,Kuravi
Telangana,Mahabubabad,7580,Seerole
Telangana,Mahabubabad,5683,Mahbubabad
Telangana,Mahabubabad,5685,Maripeda
Telangana,Mahabubabad,5692,Narsimhulapet
Telangana,Mahabubabad,5689,Nallikudur
Telangana,Mahabubabad,7217,Peddavangara
Telangana,Mahabubabad,5703,Thorrur
Telangana,Mahabubnagar,5204,Addakal
Telangana,Mahabubnagar,5217,Devarakadara
Telangana,Mahabubnagar,5210,Balanagar
Telangana,Mahabubnagar,5212,Bhoothpur
Telangana,Mahabubnagar,5215,Chinnachintakunta
Telangana,Mahabubnagar,5515,Gandeed
Telangana,Mahabubnagar,5226,Hanwada
Telangana,Mahabubnagar,5228,Jadcherla
Telangana,Mahabubnagar,5251,Nawabpet
Telangana,Mahabubnagar,5233,Koilkonda
Telangana,Mahabubnagar,7581,Koukuntla
Telangana,Mahabubnagar,5243,Mahbubnagar Rural
Telangana,Mahabubnagar,7329,Mahabubnagar Urban
Telangana,Mahabubnagar,5247,Midjil
Telangana,Mahabubnagar,7505,Mohammadabad
Telangana,Mahabubnagar,7219,Moosapet
Telangana,Mahabubnagar,7276,Rajapur
Telangana,Mancherial,4639,Bellampally
Telangana,Mancherial,7192,Bheemaram
Telangana,Mancherial,4641,Bheemini
Telangana,Mancherial,4643,Chennur
Telangana,Mancherial,4645,Dandepally
Telangana,Mancherial,7194,Hajipur
Telangana,Mancherial,4652,Jaipur
Telangana,Mancherial,4653,Jannaram
Telangana,Mancherial,7195,Kannepally
Telangana,Mancherial,4656,Kasipet
Telangana,Mancherial,4659,Kotapally
Telangana,Mancherial,4665,Luxettipet
Telangana,Mancherial,4667,Mancherial
Telangana,Mancherial,7193,Naspur
Telangana,Mancherial,4668,Mandamarri
Telangana,Mancherial,4671,Nennel
Telangana,Mancherial,4680,Tandur
Telangana,Mancherial,4684,Vemanpally
Telangana,Medak,5267,Alladurg
Telangana,Medak,5269,Chegunta
Telangana,Medak,5283,Kowdipalli
Telangana,Medak,7266,Chilpched
Telangana,Medak,7262,Havelighanapur
Telangana,Medak,5284,Kulcharam
Telangana,Medak,7265,Manoharabad
Telangana,Medak,5309,Tupran
Telangana,Medak,7504,Masaipet
Telangana,Medak,5286,Medak
Telangana,Medak,5292,Narsapur
Telangana,Medak,7264,Narsingi
Telangana,Medak,7263,Nizampet
Telangana,Medak,5294,Papannapet
Telangana,Medak,5298,Ramayampet
Telangana,Medak,5300,Regode
Telangana,Medak,5303,Shankarampet[A]
Telangana,Medak,5304,Shankarampet[R]
Telangana,Medak,5305,Shivampet
Telangana,Medak,5307,Tekmal
Telangana,Medak,5311,Yeldurthy
Telangana,Medchal Malkajgiri,7338,Alwal
Telangana,Medchal Malkajgiri,5532,Quthbullapur
Telangana,Medchal Malkajgiri,7339,Balanagar
Telangana,Medchal Malkajgiri,7220,Dundigal Gandimaisamma
Telangana,Medchal Malkajgiri,5516,Ghatkesar
Telangana,Medchal Malkajgiri,5536,Shamirpet
Telangana,Medchal Malkajgiri,5520,Keesara
Telangana,Medchal Malkajgiri,7341,Kukatpally
Telangana,Medchal Malkajgiri,7340,Malkajgiri
Telangana,Medchal Malkajgiri,5525,Medchal
Telangana,Medchal Malkajgiri,7221,Medipally
Telangana,Medchal Malkajgiri,7353,Muduchinthalapally
Telangana,Medchal Malkajgiri,7342,Uppal
Telangana,Mulugu,5667,Eturnagaram
Telangana,Mulugu,5671,Govindaraopet
Telangana,Mulugu,7253,Kannaigudem
Telangana,Mulugu,7582,Mallampally
Telangana,Mulugu,5684,Mangapet
Telangana,Mulugu,5687,Mulug
Telangana,Mulugu,5702,Tadvai
Telangana,Mulugu,5704,Venkatapur
Telangana,Mulugu,5094,Venkatapuram
Telangana,Mulugu,5095,Wazeed
Telangana,Nagarkurnool,5203,Achampeta
Telangana,Nagarkurnool,5208,Amrabad
Telangana,Nagarkurnool,7284,Padara
Telangana,Nagarkurnool,5211,Balmoor
Telangana,Nagarkurnool,5213,Bijinapalle
Telangana,Nagarkurnool,7283,Charakonda
Telangana,Nagarkurnool,5229,Kalwakurthy
Telangana,Nagarkurnool,5231,Kodair
Telangana,Nagarkurnool,5234,Kollapur
Telangana,Nagarkurnool,5239,Lingal
Telangana,Nagarkurnool,5248,Nagarkurnool
Telangana,Nagarkurnool,5254,Peddakothapalle
Telangana,Nagarkurnool,7282,Pentlavelli
Telangana,Nagarkurnool,5256,Tadoor
Telangana,Nagarkurnool,5258,Telkapalle
Telangana,Nagarkurnool,5259,Thimmajipeta
Telangana,Nagarkurnool,5260,Uppununthala
Telangana,Nagarkurnool,7303,Urkonda
Telangana,Nagarkurnool,5262,Vangoor
Telangana,Nagarkurnool,5264,Veldanda
Telangana,Nalgonda,7287,Adavidevulapalli
Telangana,Nalgonda,5314,Anumula
Telangana,Nalgonda,5320,Chandampet
Telangana,Nalgonda,5321,Chandur
Telangana,Nalgonda,5351,Nampally
Telangana,Nalgonda,5323,Chintha Pally
Telangana,Nalgonda,5324,Chityala
Telangana,Nalgonda,5327,Dameracherla
Telangana,Nalgonda,5328,Devarakonda
Telangana,Nalgonda,7583,Gattuppal
Telangana,Nalgonda,7584,Gudipally
Telangana,Nalgonda,5331,Gundlapally (Dindi)
Telangana,Nalgonda,5332,Gurrampode
Telangana,Nalgonda,5335,Kanagal
Telangana,Nalgonda,5336,Kattangoor
Telangana,Nalgonda,5337,Kethe Pally
Telangana,Nalgonda,7288,Konda Mallepally
Telangana,Nalgonda,5367,Tripuraram
Telangana,Nalgonda,7222,Madugulapally
Telangana,Nalgonda,5355,Nidamanoor
Telangana,Nalgonda,5370,Vemula Pally
Telangana,Nalgonda,5340,Marriguda
Telangana,Nalgonda,5343,Miryalaguda
Telangana,Nalgonda,5347,Munugode
Telangana,Nalgonda,5349,Nakrekal
Telangana,Nalgonda,5350,Nalgonda
Telangana,Nalgonda,5365,Thipparthi
Telangana,Nalgonda,5353,Narketpally
Telangana,Nalgonda,7289,Neredugommu
Telangana,Nalgonda,5357,Pedda Adiserlapally
Telangana,Nalgonda,5358,Peddavoora
Telangana,Nalgonda,5363,Shali Gouraram
Telangana,Nalgonda,7223,Tirumalagiri Sagar
Telangana,Narayanpet,5216,Damaragidda
Telangana,Narayanpet,5218,Dhanwada
Telangana,Narayanpet,7586,Gundumal
Telangana,Narayanpet,5236,Kosgi
Telangana,Narayanpet,7585,Kothapalle
Telangana,Narayanpet,7218,Krishna
Telangana,Narayanpet,5242,Maganoor
Telangana,Narayanpet,5240,Maddur
Telangana,Narayanpet,5244,Makthal
Telangana,Narayanpet,7277,Marikal
Telangana,Narayanpet,5249,Narayanpet
Telangana,Narayanpet,5250,Narva
Telangana,Narayanpet,5261,Utkoor
Telangana,Nirmal,7200,Basar
Telangana,Nirmal,4640,Bhainsa
Telangana,Nirmal,7198,Dasturabad
Telangana,Nirmal,4646,Dilawarpur
Telangana,Nirmal,4654,Kaddam (Peddur)
Telangana,Nirmal,4658,Khanapur
Telangana,Nirmal,4661,Kubeer
Telangana,Nirmal,4662,Kuntala
Telangana,Nirmal,4663,Laxmanchanda
Telangana,Nirmal,4664,Lokeswaram
Telangana,Nirmal,4666,Mamda
Telangana,Nirmal,4669,Mudhole
Telangana,Nirmal,7197,Narsapur G
Telangana,Nirmal,7336,Nirmal Rural
Telangana,Nirmal,4673,Nirmal
Telangana,Nirmal,7196,Soan
Telangana,Nirmal,7199,Pembi
Telangana,Nirmal,4675,Sarangapur
Telangana,Nirmal,4681,Tanur
Telangana,Nizamabad,7587,Aloor
Telangana,Nizamabad,5418,Armur
Telangana,Nizamabad,5419,Balkonda
Telangana,Nizamabad,7245,Mupkal
Telangana,Nizamabad,5421,Bheemgal
Telangana,Nizamabad,5425,Bodhan
Telangana,Nizamabad,7590,Saloora
Telangana,Nizamabad,7351,Chandur
Telangana,Nizamabad,7243,Indalwai
Telangana,Nizamabad,5426,Dharpalle
Telangana,Nizamabad,5427,Dichpalle
Telangana,Nizamabad,7588,Donkeshwar
Telangana,Nizamabad,5430,Jakranpalle
Telangana,Nizamabad,5433,Kammarapalle
Telangana,Nizamabad,5434,Kotgiri
Telangana,Nizamabad,5438,Makloor
Telangana,Nizamabad,7244,Mendora
Telangana,Nizamabad,5439,Mortad
Telangana,Nizamabad,7350,Mosara
Telangana,Nizamabad,7224,Mugpal
Telangana,Nizamabad,5441,Nandipet
Telangana,Nizamabad,5442,Navipet
Telangana,Nizamabad,5443,Nizamabad Rural
Telangana,Nizamabad,7330,Nizamabad South
Telangana,Nizamabad,7589,Pothangal
Telangana,Nizamabad,5446,Renjal
Telangana,Nizamabad,7247,Rudrur
Telangana,Nizamabad,5448,Sirkonda
Telangana,Nizamabad,5451,Velpur
Telangana,Nizamabad,5450,Varni
Telangana,Nizamabad,5452,Yedapalle
Telangana,Nizamabad,7246,Yergatla
Telangana,Peddapalli,7235,Anthergaon
Telangana,Peddapalli,5003,Dharmaram
Telangana,Peddapalli,5004,Eligaid
Telangana,Peddapalli,5015,Julapalli
Telangana,Peddapalli,5017,Kamanpur
Telangana,Peddapalli,7237,Ramagiri
Telangana,Peddapalli,5030,Manthani
Telangana,Peddapalli,5035,Mutharam (Manthani)
Telangana,Peddapalli,5036,Odela
Telangana,Peddapalli,7236,Palakurthy
Telangana,Peddapalli,5037,Peddapalli
Telangana,Peddapalli,5041,Ramagundam
Telangana,Peddapalli,5046,Srirampur
Telangana,Peddapalli,5047,Sulthanabad
Telangana,Rajanna Sircilla,4998,Boinpalli
Telangana,Rajanna Sircilla,5051,Vemulawada
Telangana,Rajanna Sircilla,4999,Chandurthi
Telangana,Rajanna Sircilla,7240,Rudrangi
Telangana,Rajanna Sircilla,5007,Gambhiraopet
Telangana,Rajanna Sircilla,5006,Ellanthakunta
Telangana,Rajanna Sircilla,5023,Konaraopet
Telangana,Rajanna Sircilla,5033,Mustabad
Telangana,Rajanna Sircilla,5045,Sircilla
Telangana,Rajanna Sircilla,7238,Thangallapalli
Telangana,Rajanna Sircilla,7241,Veernapalli
Telangana,Rajanna Sircilla,7239,Vemulawada Rural
Telangana,Rajanna Sircilla,5052,Yellareddipet
Telangana,Ranga Reddy,7299,Abdullapurmet
Telangana,Ranga Reddy,5517,Hayathnagar
Telangana,Ranga Reddy,5207,Amangal
Telangana,Ranga Reddy,7225,Kadthal
Telangana,Ranga Reddy,5534,Saroornagar
Telangana,Ranga Reddy,5512,Chevella
Telangana,Ranga Reddy,5221,Farooqnagar
Telangana,Ranga Reddy,5533,Rajendranagar
Telangana,Ranga Reddy,5518,Ibrahimpatnam
Telangana,Ranga Reddy,7335,Jilled Chowdergudem
Telangana,Ranga Reddy,5519,Kandukur
Telangana,Ranga Reddy,5230,Keshampeta
Telangana,Ranga Reddy,5235,Kondurg
Telangana,Ranga Reddy,5238,Kothur
Telangana,Ranga Reddy,5241,Madgul
Telangana,Ranga Reddy,5522,Maheshwaram
Telangana,Ranga Reddy,5523,Manchal
Telangana,Ranga Reddy,5526,Moinabad
Telangana,Ranga Reddy,7301,Nandigama
Telangana,Ranga Reddy,5535,Shabad
Telangana,Ranga Reddy,5537,Shamshabad
Telangana,Ranga Reddy,5538,Shankarpally
Telangana,Ranga Reddy,5257,Talakondapalle
Telangana,Ranga Reddy,5541,Yacharam
Telangana,Sangareddy,7268,Ameenpur
Telangana,Sangareddy,5295,Patancheru
Telangana,Sangareddy,5268,Andole
Telangana,Sangareddy,7502,Chowtakur
Telangana,Sangareddy,5296,Pulkal
Telangana,Sangareddy,7269,Gummadidala
Telangana,Sangareddy,5274,Hathnoora
Telangana,Sangareddy,5276,Jharasangam
Telangana,Sangareddy,5277,Jinnaram
Telangana,Sangareddy,5278,Kalher
Telangana,Sangareddy,7267,Kandi
Telangana,Sangareddy,5279,Kangti
Telangana,Sangareddy,5280,Kohir
Telangana,Sangareddy,5282,Kondapur
Telangana,Sangareddy,5285,Manoor
Telangana,Sangareddy,7270,Mogudampally
Telangana,Sangareddy,5289,Munipally
Telangana,Sangareddy,7272,Nagalgidda
Telangana,Sangareddy,5291,Narayankhed
Telangana,Sangareddy,7591,Nizampet
Telangana,Sangareddy,5293,Nyalkal
Telangana,Sangareddy,5297,Raikode
Telangana,Sangareddy,5299,Ramchandrapuram
Telangana,Sangareddy,5301,Sadasivpet
Telangana,Sangareddy,5302,Sangareddy
Telangana,Sangareddy,7271,Sirgapoor
Telangana,Sangareddy,7304,Vatpally
Telangana,Sangareddy,5312,Zahirabad
Telangana,Siddipet,7592,Akbarpet- Bhoompally
Telangana,Siddipet,7332,Akkannapet
Telangana,Siddipet,4996,Bejjanki
Telangana,Siddipet,5661,Cheriyal
Telangana,Siddipet,5270,Chinnakodur
Telangana,Siddipet,5290,Nanganoor
Telangana,Siddipet,7503,Dhoolmitta
Telangana,Siddipet,5271,Doultabad
Telangana,Siddipet,7275,Raipole
Telangana,Siddipet,5272,Dubbak
Telangana,Siddipet,5273,Gajwel
Telangana,Siddipet,5010,Husnabad
Telangana,Siddipet,5275,Jagdevpur
Telangana,Siddipet,7593,Kukunoorpally
Telangana,Siddipet,5022,Koheda
Telangana,Siddipet,7273,Komuravelli
Telangana,Siddipet,5281,Kondapak
Telangana,Siddipet,5682,Maddur
Telangana,Siddipet,7274,Markook
Telangana,Siddipet,5288,Mulug
Telangana,Siddipet,5287,Mirdoddi
Telangana,Siddipet,7352,Narayanaraopet
Telangana,Siddipet,5306,Siddipet Rural
Telangana,Siddipet,7331,Siddipet Urban
Telangana,Siddipet,5308,Thoguta
Telangana,Siddipet,5310,Wargal
Telangana,Suryapet,7226,Ananthagiri
Telangana,Suryapet,5316,Atmakur(S)
Telangana,Suryapet,5322,Chilkur
Telangana,Suryapet,7293,Chinthalapalem Mallareddygudem
Telangana,Suryapet,5325,Chivvemla
Telangana,Suryapet,5329,Garide Pally
Telangana,Suryapet,5333,Huzurnagar
Telangana,Suryapet,5334,Jaji Reddi Gudem (Arvapally)
Telangana,Suryapet,7290,Nagaram
Telangana,Suryapet,5338,Kodad
Telangana,Suryapet,7291,Maddirala
Telangana,Suryapet,5368,Thungathurthi
Telangana,Suryapet,5341,Mattam Pally
Telangana,Suryapet,5342,Mella Chervu
Telangana,Suryapet,5344,Mothey
Telangana,Suryapet,5346,Munagala
Telangana,Suryapet,5348,Nadigudem
Telangana,Suryapet,5354,Nereducherla
Telangana,Suryapet,7292,Palakeedu
Telangana,Suryapet,5356,Nuthankal
Telangana,Suryapet,5359,Penpahad
Telangana,Suryapet,5364,Suryapet
Telangana,Suryapet,5366,Thirumalagiri
Telangana,Vikarabad,5510,Bantwaram
Telangana,Vikarabad,5511,Basheerabad
Telangana,Vikarabad,5214,Bomraspeta
Telangana,Vikarabad,7506,Chowdapur
Telangana,Vikarabad,5513,Dharur
Telangana,Vikarabad,5514,Doma
Telangana,Vikarabad,5220,Doulatabad
Telangana,Vikarabad,7594,Dudyal
Telangana,Vikarabad,5232,Kodangal
Telangana,Vikarabad,7296,Kotepally
Telangana,Vikarabad,5521,Kulkacharla
Telangana,Vikarabad,5524,Marpally
Telangana,Vikarabad,5527,Mominpet
Telangana,Vikarabad,5528,Nawabpet
Telangana,Vikarabad,5529,Pargi
Telangana,Vikarabad,5530,Peddemul
Telangana,Vikarabad,5531,Pudur
Telangana,Vikarabad,5539,Tandur
Telangana,Vikarabad,5540,Vikarabad
Telangana,Vikarabad,5542,Yalal
Telangana,Wanaparthy,7281,Amarachintha
Telangana,Wanaparthy,5209,Atmakur
Telangana,Wanaparthy,7280,Madanapur
Telangana,Wanaparthy,7279,Chinnambavi
Telangana,Wanaparthy,5223,Ghanpur
Telangana,Wanaparthy,5225,Gopalpeta
Telangana,Wanaparthy,7278,Revally
Telangana,Wanaparthy,5237,Kothakota
Telangana,Wanaparthy,5252,Pangal
Telangana,Wanaparthy,5253,Pebbair
Telangana,Wanaparthy,5255,Peddamandadi
Telangana,Wanaparthy,7228,Srirangapur
Telangana,Wanaparthy,5266,Wanaparthy
Telangana,Wanaparthy,5263,Weepangandla
Telangana,Wanaparthy,7595,Yedula
Telangana,Warangal,5660,Chennaraopet
Telangana,Warangal,5666,Duggondi
Telangana,Warangal,5668,Geesugonda
Telangana,Warangal,5677,Khanapur
Telangana,Warangal,7230,Khila Warangal
Telangana,Warangal,5688,Nalla Belli
Telangana,Warangal,5691,Narsampet
Telangana,Warangal,5693,Nekkonda
Telangana,Warangal,5696,Parvathagiri
Telangana,Warangal,5698,Raiparthy
Telangana,Warangal,5700,Sangem
Telangana,Warangal,7231,Warangal
Telangana,Warangal,5705,Wardhanna Pet
Telangana,Yadadri Bhuvanagiri,7295,Addaguduru
Telangana,Yadadri Bhuvanagiri,5345,Mothkur
Telangana,Yadadri Bhuvanagiri,5313,Alair
Telangana,Yadadri Bhuvanagiri,5315,Atmakur(M)
Telangana,Yadadri Bhuvanagiri,5369,Valigonda
Telangana,Yadadri Bhuvanagiri,5317,Bhongir
Telangana,Yadadri Bhuvanagiri,5318,Bibinagar
Telangana,Yadadri Bhuvanagiri,5319,Bommala Ramaram
Telangana,Yadadri Bhuvanagiri,5360,B.Pochampally
Telangana,Yadadri Bhuvanagiri,5326,Choutuppal
Telangana,Yadadri Bhuvanagiri,5330,Gundala
Telangana,Yadadri Bhuvanagiri,7294,Motakonduru
Telangana,Yadadri Bhuvanagiri,5352,Narayanapur
Telangana,Yadadri Bhuvanagiri,5361,Rajapet
Telangana,Yadadri Bhuvanagiri,5362,Ramannapeta
Telangana,Yadadri Bhuvanagiri,5339,Thurkapally
Telangana,Yadadri Bhuvanagiri,5371,Yadagirigutta
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,4276,Dadra Nagar Haveli
The Dadra And Nagar Haveli And Daman And Diu,Daman,4274,Daman
The Dadra And Nagar Haveli And Daman And Diu,Diu,4275,Diu
Tripura,Dhalai,2410,Ambassa
Tripura,Dhalai,6781,Ganganagar
Tripura,Dhalai,2412,Dumburnagar
Tripura,Dhalai,6780,Raishyabari
Tripura,Dhalai,2414,Salema
Tripura,Dhalai,6729,Durgachowmuhani
Tripura,Dhalai,2411,Chawmanu
Tripura,Dhalai,2413,Manu
Tripura,Gomati,2430,Ompi
Tripura,Gomati,2423,Amarpur
Tripura,Gomati,2427,Karbook
Tripura,Gomati,6725,Silachari
Tripura,Gomati,2426,Kakraban
Tripura,Gomati,6782,Tepania
Tripura,Gomati,2428,Killa
Tripura,Gomati,2429,Matabari
Tripura,Khowai,2447,Padmabil
Tripura,Khowai,2449,Tulashikhar
Tripura,Khowai,2442,Khowai
Tripura,Khowai,2446,Mungiakami
Tripura,Khowai,2448,Teliamura
Tripura,Khowai,2440,Kalyanpur
Tripura,North Tripura,6727,Jubarajnagar
Tripura,North Tripura,6783,Kalacherra
Tripura,North Tripura,2419,Kadamtala
Tripura,North Tripura,2418,Jampui Hills
Tripura,North Tripura,2416,Dasda
Tripura,North Tripura,6784,Laljuri
Tripura,North Tripura,2415,Damcherra
Tripura,North Tripura,2421,Panisagar
Tripura,Sepahijala,6786,Charilam
Tripura,Sepahijala,2434,Bishalgarh
Tripura,Sepahijala,2438,Jampuijala
Tripura,Sepahijala,2435,Boxanagar
Tripura,Sepahijala,2444,Nalchar
Tripura,Sepahijala,6787,Mohanbhog
Tripura,Sepahijala,2441,Kathalia
Tripura,South Tripura,2425,Hrishyamukh
Tripura,South Tripura,2431,Rajnagar
Tripura,South Tripura,2424,Bokafa
Tripura,South Tripura,6789,Bharat Chandra Nagar
Tripura,South Tripura,2432,Rupaichari
Tripura,South Tripura,6788,Poangbari
Tripura,South Tripura,2433,Satchand
Tripura,South Tripura,6723,Jolaibari
Tripura,Unakoti,2417,Gournagar
Tripura,Unakoti,6785,Chandipur
Tripura,Unakoti,2422,Pecharthal
Tripura,Unakoti,2420,Kumarghat
Tripura,West Tripura,2443,Mandwai
Tripura,West Tripura,2439,Jirania
Tripura,West Tripura,6792,Belbari
Tripura,West Tripura,6790,Old Agartala
Tripura,West Tripura,2437,Hezamara
Tripura,West Tripura,6791,Bamutia
Tripura,West Tripura,2445,Mohanpur
Tripura,West Tripura,6721,Lefunga
Tripura,West Tripura,2436,Dukli
Uttarakhand,Almora,357,Hawalbag
Uttarakhand,Almora,358,Lamgara
Uttarakhand,Almora,361,Takula
Uttarakhand,Almora,352,Bhaisiya Chhana
Uttarakhand,Almora,355,Dhauladevi
Uttarakhand,Almora,356,Dwarahat
Uttarakhand,Almora,353,Bhikiyasain
Uttarakhand,Almora,359,Sult
Uttarakhand,Almora,362,Tarikhet
Uttarakhand,Almora,360,Syaldey
Uttarakhand,Almora,354,Chaukhutiya
Uttarakhand,Bageshwar,363,Bageshwar
Uttarakhand,Bageshwar,364,Garur
Uttarakhand,Bageshwar,365,Kapkote
Uttarakhand,Chamoli,368,Gairsain
Uttarakhand,Chamoli,371,Karnaprayag
Uttarakhand,Chamoli,366,Dasholi
Uttarakhand,Chamoli,369,Ghat
Uttarakhand,Chamoli,367,Dewal
Uttarakhand,Chamoli,374,Tharali
Uttarakhand,Chamoli,372,Narayanbagar
Uttarakhand,Chamoli,373,Pokhari
Uttarakhand,Chamoli,370,Joshimath
Uttarakhand,Champawat,375,Barakot
Uttarakhand,Champawat,376,Champawat
Uttarakhand,Champawat,377,Lohaghat
Uttarakhand,Champawat,378,Pati
Uttarakhand,Dehradun,379,Chakrata
Uttarakhand,Dehradun,381,Kalsi
Uttarakhand,Dehradun,382,Raipur
Uttarakhand,Dehradun,383,Sahaspur
Uttarakhand,Dehradun,380,Doiwala
Uttarakhand,Dehradun,384,Vikasnagar
Uttarakhand,Haridwar,386,Bhagwanpur
Uttarakhand,Haridwar,389,Narsan
Uttarakhand,Haridwar,385,Bahadrabad
Uttarakhand,Haridwar,388,Laksar
Uttarakhand,Haridwar,387,Khanpur
Uttarakhand,Haridwar,390,Roorkee
Uttarakhand,Nainital,391,Betalghat
Uttarakhand,Nainital,393,Dhari
Uttarakhand,Nainital,396,Okhalkanda
Uttarakhand,Nainital,394,Haldwani
Uttarakhand,Nainital,395,Kotabag
Uttarakhand,Nainital,397,Ramgarh
Uttarakhand,Nainital,392,Bhimtal
Uttarakhand,Nainital,398,Ramnagar
Uttarakhand,Pauri Garhwal,399,Bironkhal
Uttarakhand,Pauri Garhwal,411,Thalisain
Uttarakhand,Pauri Garhwal,404,Khirsu
Uttarakhand,Pauri Garhwal,409,Pokhra
Uttarakhand,Pauri Garhwal,406,Nainidanda
